,Model,Condition,Simulation,Phase,Episode,State,Action,RPE,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11
112,ModelBased,Control,1,1,36,6,9,3.000000248221113e-09,10.153124999989847,20.306249997969374,14.24999999998575,0.0,0.0,28.49999999715,14.999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
113,ModelBased,Control,1,1,36,9,10,0.0,10.153124999989847,20.306249997969374,14.24999999998575,0.0,0.0,28.499999999715,14.999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
114,ModelBased,Control,1,1,37,5,8,0.0,10.153124999989847,20.306249999796936,14.24999999998575,0.0,0.0,28.499999999715,14.999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
115,ModelBased,Control,1,1,37,8,10,0.0,10.153124999989847,20.306249999796936,14.24999999998575,0.0,0.0,28.499999999715,14.999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
116,ModelBased,Control,1,1,38,2,4,0.0,10.153124999989847,20.306249999796936,14.24999999998575,0.0,0.0,28.499999999715,14.999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
117,ModelBased,Control,1,1,38,4,7,1.4999557151895715e-11,10.153124999989847,20.306249999796936,14.24999999998575,0.0,0.0,28.499999999715,14.9999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
118,ModelBased,Control,1,1,38,7,10,0.0,10.153124999989847,20.306249999796936,14.249999999998575,0.0,0.0,28.499999999715,14.9999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
119,ModelBased,Control,1,1,39,3,6,0.0,10.153124999998983,20.306249999796936,14.249999999998575,0.0,0.0,28.499999999715,14.9999999999985,0.0,29.9999999997,0.0,0.0,0.0,0.0
120,ModelBased,Control,1,1,39,6,9,2.999982484652719e-10,10.153124999998983,20.306249999796936,14.249999999998575,0.0,0.0,28.499999999715,14.9999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
121,ModelBased,Control,1,1,39,9,10,0.0,10.153124999998983,20.306249999796936,14.249999999998575,0.0,0.0,28.4999999999715,14.9999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
122,ModelBased,Control,1,1,1,5,8,0.0,10.153124999998983,20.306249999979695,14.249999999998575,0.0,0.0,28.4999999999715,14.9999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
